date,time,road,volume
2,3,3510000400-3510000500,111
2,4,3510000400-3510000500,188
2,5,3510000400-3510000500,351
2,6,3510000400-3510000500,752
2,7,3510000400-3510000500,1271
2,8,3510000400-3510000500,1690
2,9,3510000400-3510000500,1688
2,10,3510000400-3510000500,1613
2,11,3510000400-3510000500,1723
2,12,3510000400-3510000500,1676
2,13,3510000400-3510000500,1742
2,14,3510000400-3510000500,1837
2,15,3510000400-3510000500,1934
2,16,3510000400-3510000500,2042
2,17,3510000400-3510000500,2189
2,18,3510000400-3510000500,2225
2,19,3510000400-3510000500,1601
2,20,3510000400-3510000500,1389
2,21,3510000400-3510000500,1482
2,22,3510000400-3510000500,1188
2,23,3510000400-3510000500,623
2,0,3510000450-3510000400,367
2,1,3510000450-3510000400,261
2,2,3510000450-3510000400,203
2,3,3510000450-3510000400,109
2,4,3510000450-3510000400,164
2,5,3510000450-3510000400,356
2,6,3510000450-3510000400,704
2,7,3510000450-3510000400,1201
2,8,3510000450-3510000400,1493
2,9,3510000450-3510000400,1561
2,10,3510000450-3510000400,1528
2,11,3510000450-3510000400,1680
2,12,3510000450-3510000400,1677
2,13,3510000450-3510000400,1735
2,14,3510000450-3510000400,1835
2,15,3510000450-3510000400,1924
2,16,3510000450-3510000400,2052
2,17,3510000450-3510000400,2163
2,18,3510000450-3510000400,2186
2,19,3510000450-3510000400,1758
2,20,3510000450-3510000400,1471
2,21,3510000450-3510000400,1572
2,22,3510000450-3510000400,1323
2,23,3510000450-3510000400,709
2,0,3510000400-3510000450,206
2,1,3510000400-3510000450,138
2,2,3510000400-3510000450,95
2,3,3510000400-3510000450,92
2,4,3510000400-3510000450,155
2,5,3510000400-3510000450,621
2,6,3510000400-3510000450,1867
2,7,3510000400-3510000450,2454
2,8,3510000400-3510000450,2748
2,9,3510000400-3510000450,2064
2,10,3510000400-3510000450,1689
2,11,3510000400-3510000450,1686
2,12,3510000400-3510000450,1721
2,13,3510000400-3510000450,1804
2,14,3510000400-3510000450,1922
2,15,3510000400-3510000450,1805
2,16,3510000400-3510000450,1851
2,17,3510000400-3510000450,2032
2,18,3510000400-3510000450,2012
2,19,3510000400-3510000450,1285
2,20,3510000400-3510000450,1103
2,21,3510000400-3510000450,990
2,22,3510000400-3510000450,731
2,23,3510000400-3510000450,340
3,0,3500007900-3500007500,219
3,1,3500007900-3500007500,106
3,2,3500007900-3500007500,70
3,3,3500007900-3500007500,44
3,4,3500007900-3500007500,71
3,5,3500007900-3500007500,86
3,6,3500007900-3500007500,246
3,7,3500007900-3500007500,732
3,8,3500007900-3500007500,1268
3,9,3500007900-3500007500,977
3,10,3500007900-3500007500,886
3,11,3500007900-3500007500,900
3,12,3500007900-3500007500,876
3,13,3500007900-3500007500,950
3,14,3500007900-3500007500,1032
3,15,3500007900-3500007500,1084
3,16,3500007900-3500007500,1044
3,17,3500007900-3500007500,1240
3,18,3500007900-3500007500,1151
3,19,3500007900-3500007500,861
3,20,3500007900-3500007500,777
3,21,3500007900-3500007500,682
3,22,3500007900-3500007500,501
3,23,3500007900-3500007500,0
3,0,3500007500-3500007900,158
3,1,3500007500-3500007900,69
3,2,3500007500-3500007900,47
3,3,3500007500-3500007900,45
3,4,3500007500-3500007900,56
3,5,3500007500-3500007900,109
3,6,3500007500-3500007900,485
3,7,3500007500-3500007900,957
3,8,3500007500-3500007900,1050
3,9,3500007500-3500007900,869
3,10,3500007500-3500007900,838
3,11,3500007500-3500007900,874
3,12,3500007500-3500007900,934
3,13,3500007500-3500007900,925
3,14,3500007500-3500007900,912
3,15,3500007500-3500007900,924
3,16,3500007500-3500007900,1001
3,17,3500007500-3500007900,1026
3,18,3500007500-3500007900,1034
3,19,3500007500-3500007900,585
3,20,3500007500-3500007900,508
3,21,3500007500-3500007900,470
3,22,3500007500-3500007900,288
3,23,3500007500-3500007900,0
3,0,3500006700-3500007500,150
3,1,3500006700-3500007500,64
3,2,3500006700-3500007500,39
3,3,3500006700-3500007500,39
3,4,3500006700-3500007500,48
3,5,3500006700-3500007500,104
3,6,3500006700-3500007500,421
3,7,3500006700-3500007500,934
3,8,3500006700-3500007500,1100
3,9,3500006700-3500007500,732
3,10,3500006700-3500007500,722
3,11,3500006700-3500007500,759
3,12,3500006700-3500007500,818
3,13,3500006700-3500007500,801
3,14,3500006700-3500007500,772
3,15,3500006700-3500007500,801
3,16,3500006700-3500007500,846
3,17,3500006700-3500007500,851
3,18,3500006700-3500007500,897
3,19,3500006700-3500007500,532
3,20,3500006700-3500007500,456
3,21,3500006700-3500007500,422
3,22,3500006700-3500007500,275
3,23,3500006700-3500007500,0
3,0,3500007500-3500006700,191
3,1,3500007500-3500006700,97
3,2,3500007500-3500006700,75
3,3,3500007500-3500006700,43
3,4,3500007500-3500006700,65
3,5,3500007500-3500006700,82
3,6,3500007500-3500006700,229
3,7,3500007500-3500006700,682
3,8,3500007500-3500006700,1082
3,9,3500007500-3500006700,833
3,10,3500007500-3500006700,766
3,11,3500007500-3500006700,819
3,12,3500007500-3500006700,811
3,13,3500007500-3500006700,832
3,14,3500007500-3500006700,872
3,15,3500007500-3500006700,919
3,16,3500007500-3500006700,948
3,17,3500007500-3500006700,1123
3,18,3500007500-3500006700,1130
3,19,3500007500-3500006700,788
3,20,3500007500-3500006700,711
3,21,3500007500-3500006700,582
3,22,3500007500-3500006700,444
3,23,3500007500-3500006700,0
3,0,3500059000-3500007500,36
3,1,3500059000-3500007500,16
3,2,3500059000-3500007500,10
3,3,3500059000-3500007500,9
3,4,3500059000-3500007500,23
3,5,3500059000-3500007500,30
3,6,3500059000-3500007500,810
3,7,3500059000-3500007500,960
3,8,3500059000-3500007500,1075
3,9,3500059000-3500007500,795
3,10,3500059000-3500007500,591
3,11,3500059000-3500007500,675
3,12,3500059000-3500007500,565
3,13,3500059000-3500007500,616
3,14,3500059000-3500007500,558
3,15,3500059000-3500007500,592
3,16,3500059000-3500007500,620
3,17,3500059000-3500007500,762
3,18,3500059000-3500007500,784
3,19,3500059000-3500007500,309
3,20,3500059000-3500007500,253
3,21,3500059000-3500007500,257
3,22,3500059000-3500007500,128
3,23,3500059000-3500007500,0
3,0,3500007500-3500059000,94
3,1,3500007500-3500059000,47
3,2,3500007500-3500059000,49
3,3,3500007500-3500059000,34
3,4,3500007500-3500059000,63
3,5,3500007500-3500059000,97
3,6,3500007500-3500059000,353
3,7,3500007500-3500059000,626
3,8,3500007500-3500059000,788
3,9,3500007500-3500059000,708
3,10,3500007500-3500059000,675
3,11,3500007500-3500059000,746
3,12,3500007500-3500059000,734
3,13,3500007500-3500059000,745
3,14,3500007500-3500059000,751
3,15,3500007500-3500059000,839
3,16,3500007500-3500059000,861
3,17,3500007500-3500059000,1240
3,18,3500007500-3500059000,1247
3,19,3500007500-3500059000,638
3,20,3500007500-3500059000,394
3,21,3500007500-3500059000,400
3,22,3500007500-3500059000,235
3,23,3500007500-3500059000,0
3,0,3510000500-3510000400,200
3,1,3510000500-3510000400,93
3,2,3510000500-3510000400,37
3,3,3510000500-3510000400,24
3,4,3510000500-3510000400,57
3,5,3510000500-3510000400,271
3,6,3510000500-3510000400,1556
3,7,3510000500-3510000400,2317
3,8,3510000500-3510000400,2592
3,9,3510000500-3510000400,1911
3,10,3510000500-3510000400,1787
3,11,3510000500-3510000400,1704
3,12,3510000500-3510000400,1605
3,13,3510000500-3510000400,1871
3,14,3510000500-3510000400,1769
3,15,3510000500-3510000400,1604
3,16,3510000500-3510000400,1705
3,17,3510000500-3510000400,1847
3,18,3510000500-3510000400,1726
3,19,3510000500-3510000400,873
3,20,3510000500-3510000400,805
3,21,3510000500-3510000400,815
3,22,3510000500-3510000400,559
3,23,3510000500-3510000400,0
3,0,3510000400-3510000500,384
3,1,3510000400-3510000500,275
3,2,3510000400-3510000500,168
3,3,3510000400-3510000500,142
3,4,3510000400-3510000500,161
3,5,3510000400-3510000500,256
3,6,3510000400-3510000500,558
3,7,3510000400-3510000500,1120
3,8,3510000400-3510000500,1684
3,9,3510000400-3510000500,1556
3,10,3510000400-3510000500,1595
3,11,3510000400-3510000500,1657
3,12,3510000400-3510000500,1702
3,13,3510000400-3510000500,1560
3,14,3510000400-3510000500,1570
3,15,3510000400-3510000500,1815
3,16,3510000400-3510000500,1878
3,17,3510000400-3510000500,2110
3,18,3510000400-3510000500,1967
3,19,3510000400-3510000500,1418
3,20,3510000400-3510000500,1207
3,21,3510000400-3510000500,1111
3,22,3510000400-3510000500,798
3,23,3510000400-3510000500,0
3,0,3510000450-3510000400,438
3,1,3510000450-3510000400,303
3,2,3510000450-3510000400,189
3,3,3510000450-3510000400,154
3,4,3510000450-3510000400,164
3,5,3510000450-3510000400,287
3,6,3510000450-3510000400,556
3,7,3510000450-3510000400,1099
3,8,3510000450-3510000400,1548
3,9,3510000450-3510000400,1509
3,10,3510000450-3510000400,1550
3,11,3510000450-3510000400,1715
3,12,3510000450-3510000400,1736
3,13,3510000450-3510000400,1643
3,14,3510000450-3510000400,1670
3,15,3510000450-3510000400,1861
3,16,3510000450-3510000400,1929
3,17,3510000450-3510000400,2150
3,18,3510000450-3510000400,2031
3,19,3510000450-3510000400,1592
3,20,3510000450-3510000400,1330
3,21,3510000450-3510000400,1232
3,22,3510000450-3510000400,858
3,23,3510000450-3510000400,0
3,0,3510000400-3510000450,229
3,1,3510000400-3510000450,102
3,2,3510000400-3510000450,50
3,3,3510000400-3510000450,36
3,4,3510000400-3510000450,84
3,5,3510000400-3510000450,336
3,6,3510000400-3510000450,1584
3,7,3510000400-3510000450,2353
3,8,3510000400-3510000450,2608
3,9,3510000400-3510000450,1932
3,10,3510000400-3510000450,1796
3,11,3510000400-3510000450,1661
3,12,3510000400-3510000450,1610
3,13,3510000400-3510000450,1865
3,14,3510000400-3510000450,1766
3,15,3510000400-3510000450,1557
3,16,3510000400-3510000450,1685
3,17,3510000400-3510000450,1827
3,18,3510000400-3510000450,1714
3,19,3510000400-3510000450,911
3,20,3510000400-3510000450,832
3,21,3510000400-3510000450,851
3,22,3510000400-3510000450,587
3,23,3510000400-3510000450,0
4,0,3500007900-3500007500,162
4,1,3500007900-3500007500,103
4,2,3500007900-3500007500,59
4,3,3500007900-3500007500,64
4,4,3500007900-3500007500,88
4,5,3500007900-3500007500,161
4,6,3500007900-3500007500,335
4,7,3500007900-3500007500,809
4,8,3500007900-3500007500,1377
4,9,3500007900-3500007500,1096
4,10,3500007900-3500007500,1019
4,11,3500007900-3500007500,1006
4,12,3500007900-3500007500,1027
4,13,3500007900-3500007500,1129
4,14,3500007900-3500007500,1208
4,15,3500007900-3500007500,1141
4,16,3500007900-3500007500,1318
4,17,3500007900-3500007500,1432
4,18,3500007900-3500007500,1442
4,19,3500007900-3500007500,1057
4,20,3500007900-3500007500,1027
4,21,3500007900-3500007500,918
4,22,3500007900-3500007500,637
4,23,3500007900-3500007500,362
4,0,3500007500-3500007900,116
4,1,3500007500-3500007900,81
4,2,3500007500-3500007900,46
4,3,3500007500-3500007900,48
4,4,3500007500-3500007900,74
4,5,3500007500-3500007900,180
4,6,3500007500-3500007900,580
4,7,3500007500-3500007900,1050
4,8,3500007500-3500007900,1138
4,9,3500007500-3500007900,985
4,10,3500007500-3500007900,1000
4,11,3500007500-3500007900,1031
4,12,3500007500-3500007900,1034
4,13,3500007500-3500007900,1029
4,14,3500007500-3500007900,1061
4,15,3500007500-3500007900,1042
4,16,3500007500-3500007900,1158
4,17,3500007500-3500007900,1122
4,18,3500007500-3500007900,1096
4,19,3500007500-3500007900,740
4,20,3500007500-3500007900,587
4,21,3500007500-3500007900,548
4,22,3500007500-3500007900,367
4,23,3500007500-3500007900,196
4,0,3500006700-3500007500,104
4,1,3500006700-3500007500,61
4,2,3500006700-3500007500,34
4,3,3500006700-3500007500,41
4,4,3500006700-3500007500,72
4,5,3500006700-3500007500,167
4,6,3500006700-3500007500,526
4,7,3500006700-3500007500,1009
4,8,3500006700-3500007500,1156
4,9,3500006700-3500007500,840
4,10,3500006700-3500007500,823
4,11,3500006700-3500007500,896
4,12,3500006700-3500007500,908
4,13,3500006700-3500007500,895
4,14,3500006700-3500007500,938
4,15,3500006700-3500007500,932
4,16,3500006700-3500007500,1014
4,17,3500006700-3500007500,989
4,18,3500006700-3500007500,956
4,19,3500006700-3500007500,650
4,20,3500006700-3500007500,523
4,21,3500006700-3500007500,468
4,22,3500006700-3500007500,348
4,23,3500006700-3500007500,182
4,0,3500007500-3500006700,162
4,1,3500007500-3500006700,109
4,2,3500007500-3500006700,60
4,3,3500007500-3500006700,64
4,4,3500007500-3500006700,86
4,5,3500007500-3500006700,146
4,6,3500007500-3500006700,332
4,7,3500007500-3500006700,733
4,8,3500007500-3500006700,1157
4,9,3500007500-3500006700,906
4,10,3500007500-3500006700,949
4,11,3500007500-3500006700,887
4,12,3500007500-3500006700,893
4,13,3500007500-3500006700,965
4,14,3500007500-3500006700,1054
4,15,3500007500-3500006700,941
4,16,3500007500-3500006700,1113
4,17,3500007500-3500006700,1241
4,18,3500007500-3500006700,1261
4,19,3500007500-3500006700,891
4,20,3500007500-3500006700,851
4,21,3500007500-3500006700,731
4,22,3500007500-3500006700,527
4,23,3500007500-3500006700,286
4,0,3500059000-3500007500,56
4,1,3500059000-3500007500,40
4,2,3500059000-3500007500,25
4,3,3500059000-3500007500,19
4,4,3500059000-3500007500,20
4,5,3500059000-3500007500,267
4,6,3500059000-3500007500,1215
4,7,3500059000-3500007500,1019
4,8,3500059000-3500007500,1102
4,9,3500059000-3500007500,820
4,10,3500059000-3500007500,737
4,11,3500059000-3500007500,694
4,12,3500059000-3500007500,611
4,13,3500059000-3500007500,714
4,14,3500059000-3500007500,682
4,15,3500059000-3500007500,723
4,16,3500059000-3500007500,746
4,17,3500059000-3500007500,857
4,18,3500059000-3500007500,866
4,19,3500059000-3500007500,497
4,20,3500059000-3500007500,336
4,21,3500059000-3500007500,295
4,22,3500059000-3500007500,200
4,23,3500059000-3500007500,110
4,0,3500007500-3500059000,101
4,1,3500007500-3500059000,71
4,2,3500007500-3500059000,50
4,3,3500007500-3500059000,34
4,4,3500007500-3500059000,61
4,5,3500007500-3500059000,137
4,6,3500007500-3500059000,453
4,7,3500007500-3500059000,696
4,8,3500007500-3500059000,799
4,9,3500007500-3500059000,735
4,10,3500007500-3500059000,808
4,11,3500007500-3500059000,859
4,12,3500007500-3500059000,804
4,13,3500007500-3500059000,782
4,14,3500007500-3500059000,860
4,15,3500007500-3500059000,789
4,16,3500007500-3500059000,952
4,17,3500007500-3500059000,1234
4,18,3500007500-3500059000,1288
4,19,3500007500-3500059000,770
4,20,3500007500-3500059000,558
4,21,3500007500-3500059000,453
4,22,3500007500-3500059000,297
4,23,3500007500-3500059000,202
4,0,3510000500-3510000400,191
4,1,3510000500-3510000400,119
4,2,3510000500-3510000400,82
4,3,3510000500-3510000400,92
4,4,3510000500-3510000400,139
4,5,3510000500-3510000400,580
4,6,3510000500-3510000400,1783
4,7,3510000500-3510000400,2420
4,8,3510000500-3510000400,2756
4,9,3510000500-3510000400,2037
4,10,3510000500-3510000400,1723
4,11,3510000500-3510000400,1726
4,12,3510000500-3510000400,1655
4,13,3510000500-3510000400,1881
4,14,3510000500-3510000400,1823
4,15,3510000500-3510000400,1807
4,16,3510000500-3510000400,1886
4,17,3510000500-3510000400,2018
4,18,3510000500-3510000400,1887
4,19,3510000500-3510000400,1238
4,20,3510000500-3510000400,1034
4,21,3510000500-3510000400,976
4,22,3510000500-3510000400,760
4,23,3510000500-3510000400,384
4,0,3510000400-3510000500,272
4,1,3510000400-3510000500,258
4,2,3510000400-3510000500,185
4,3,3510000400-3510000500,144
4,4,3510000400-3510000500,168
4,5,3510000400-3510000500,326
4,6,3510000400-3510000500,721
4,7,3510000400-3510000500,1196
4,8,3510000400-3510000500,1754
4,9,3510000400-3510000500,1635
4,10,3510000400-3510000500,1688
4,11,3510000400-3510000500,1727
4,12,3510000400-3510000500,1713
4,13,3510000400-3510000500,1718
4,14,3510000400-3510000500,1902
4,15,3510000400-3510000500,1943
4,16,3510000400-3510000500,2079
4,17,3510000400-3510000500,2357
4,18,3510000400-3510000500,2220
4,19,3510000400-3510000500,1574
4,20,3510000400-3510000500,1462
4,21,3510000400-3510000500,1337
4,22,3510000400-3510000500,941
4,23,3510000400-3510000500,543
4,0,3510000450-3510000400,310
4,1,3510000450-3510000400,284
4,2,3510000450-3510000400,215
4,3,3510000450-3510000400,159
4,4,3510000450-3510000400,162
4,5,3510000450-3510000400,318
4,6,3510000450-3510000400,687
4,7,3510000450-3510000400,1109
4,8,3510000450-3510000400,1569
4,9,3510000450-3510000400,1537
4,10,3510000450-3510000400,1653
4,11,3510000450-3510000400,1687
4,12,3510000450-3510000400,1693
4,13,3510000450-3510000400,1694
4,14,3510000450-3510000400,1874
4,15,3510000450-3510000400,1955
4,16,3510000450-3510000400,2065
4,17,3510000450-3510000400,2307
4,18,3510000450-3510000400,2199
4,19,3510000450-3510000400,1724
4,20,3510000450-3510000400,1589
4,21,3510000450-3510000400,1461
4,22,3510000450-3510000400,1049
4,23,3510000450-3510000400,613
4,0,3510000400-3510000450,209
4,1,3510000400-3510000450,131
4,2,3510000400-3510000450,84
4,3,3510000400-3510000450,103
4,4,3510000400-3510000450,164
4,5,3510000400-3510000450,644
4,6,3510000400-3510000450,1811
4,7,3510000400-3510000450,2499
4,8,3510000400-3510000450,2780
4,9,3510000400-3510000450,2067
4,10,3510000400-3510000450,1737
4,11,3510000400-3510000450,1757
4,12,3510000400-3510000450,1667
4,13,3510000400-3510000450,1883
4,14,3510000400-3510000450,1860
4,15,3510000400-3510000450,1806
4,16,3510000400-3510000450,1927
4,17,3510000400-3510000450,2049
4,18,3510000400-3510000450,1872
4,19,3510000400-3510000450,1259
4,20,3510000400-3510000450,1046
4,21,3510000400-3510000450,1012
4,22,3510000400-3510000450,773
4,23,3510000400-3510000450,399
5,0,3500007900-3500007500,249
5,1,3500007900-3500007500,149
5,2,3500007900-3500007500,86
5,3,3500007900-3500007500,54
5,4,3500007900-3500007500,103
5,5,3500007900-3500007500,166
5,6,3500007900-3500007500,371
5,7,3500007900-3500007500,796
5,8,3500007900-3500007500,1378
5,9,3500007900-3500007500,1135
5,10,3500007900-3500007500,1006
5,11,3500007900-3500007500,1061
5,12,3500007900-3500007500,1028
5,13,3500007900-3500007500,1166
5,14,3500007900-3500007500,1259
5,15,3500007900-3500007500,1288
5,16,3500007900-3500007500,1350
5,17,3500007900-3500007500,1401
5,18,3500007900-3500007500,1398
5,19,3500007900-3500007500,1173
5,20,3500007900-3500007500,1090
5,21,3500007900-3500007500,989
5,22,3500007900-3500007500,835
5,23,3500007900-3500007500,520
5,0,3500007500-3500007900,148
5,1,3500007500-3500007900,100
5,2,3500007500-3500007900,66
5,3,3500007500-3500007900,55
5,4,3500007500-3500007900,68
5,5,3500007500-3500007900,175
5,6,3500007500-3500007900,563
5,7,3500007500-3500007900,1010
5,8,3500007500-3500007900,1072
5,9,3500007500-3500007900,916
5,10,3500007500-3500007900,1005
5,11,3500007500-3500007900,1013
5,12,3500007500-3500007900,1039
5,13,3500007500-3500007900,969
5,14,3500007500-3500007900,1016
5,15,3500007500-3500007900,1110
5,16,3500007500-3500007900,1114
