date,time,road,speed,max_speed,speed_ratio
29,7,3500007500-3500007900,48,60,0.8
29,8,3500007500-3500007900,35,60,0.58
29,9,3500007500-3500007900,30,60,0.5
29,10,3500007500-3500007900,31,60,0.52
29,11,3500007500-3500007900,27,60,0.45
29,12,3500007500-3500007900,28,60,0.47
29,13,3500007500-3500007900,30,60,0.5
29,14,3500007500-3500007900,0,60,0.0
29,15,3500007500-3500007900,27,60,0.45
29,16,3500007500-3500007900,28,60,0.47
29,17,3500007500-3500007900,28,60,0.47
29,18,3500007500-3500007900,28,60,0.47
29,19,3500007500-3500007900,32,60,0.53
29,20,3500007500-3500007900,36,60,0.6
29,21,3500007500-3500007900,41,60,0.68
29,22,3500007500-3500007900,47,60,0.78
29,23,3500007500-3500007900,52,60,0.87
29,0,3500007900-3500008000,56,60,0.93
29,1,3500007900-3500008000,41,60,0.68
29,2,3500007900-3500008000,43,60,0.72
29,3,3500007900-3500008000,49,60,0.82
29,4,3500007900-3500008000,52,60,0.87
29,5,3500007900-3500008000,53,60,0.88
29,6,3500007900-3500008000,58,60,0.97
29,7,3500007900-3500008000,48,60,0.8
29,8,3500007900-3500008000,35,60,0.58
29,9,3500007900-3500008000,30,60,0.5
29,10,3500007900-3500008000,31,60,0.52
29,11,3500007900-3500008000,27,60,0.45
29,12,3500007900-3500008000,28,60,0.47
29,13,3500007900-3500008000,30,60,0.5
29,14,3500007900-3500008000,0,60,0.0
29,15,3500007900-3500008000,27,60,0.45
29,16,3500007900-3500008000,28,60,0.47
29,17,3500007900-3500008000,28,60,0.47
29,18,3500007900-3500008000,28,60,0.47
29,19,3500007900-3500008000,32,60,0.53
29,20,3500007900-3500008000,36,60,0.6
29,21,3500007900-3500008000,41,60,0.68
29,22,3500007900-3500008000,47,60,0.78
29,23,3500007900-3500008000,52,60,0.87
30,0,3500007500-3500007900,55,60,0.92
30,1,3500007500-3500007900,56,60,0.93
30,2,3500007500-3500007900,64,60,1.07
30,3,3500007500-3500007900,66,60,1.1
30,4,3500007500-3500007900,79,60,1.32
30,5,3500007500-3500007900,41,60,0.68
30,6,3500007500-3500007900,38,60,0.63
30,7,3500007500-3500007900,33,60,0.55
30,8,3500007500-3500007900,26,60,0.43
30,9,3500007500-3500007900,33,60,0.55
30,10,3500007500-3500007900,32,60,0.53
30,11,3500007500-3500007900,33,60,0.55
30,12,3500007500-3500007900,32,60,0.53
30,13,3500007500-3500007900,29,60,0.48
30,14,3500007500-3500007900,0,60,0.0
30,15,3500007500-3500007900,27,60,0.45
30,16,3500007500-3500007900,26,60,0.43
30,17,3500007500-3500007900,28,60,0.47
30,18,3500007500-3500007900,28,60,0.47
30,19,3500007500-3500007900,36,60,0.6
30,20,3500007500-3500007900,38,60,0.63
30,21,3500007500-3500007900,44,60,0.73
30,22,3500007500-3500007900,54,60,0.9
30,23,3500007500-3500007900,63,60,1.05
30,0,3500007900-3500008000,55,60,0.92
30,1,3500007900-3500008000,56,60,0.93
30,2,3500007900-3500008000,64,60,1.07
30,3,3500007900-3500008000,66,60,1.1
30,4,3500007900-3500008000,79,60,1.32
30,5,3500007900-3500008000,41,60,0.68
30,6,3500007900-3500008000,38,60,0.63
30,7,3500007900-3500008000,33,60,0.55
30,8,3500007900-3500008000,26,60,0.43
30,9,3500007900-3500008000,33,60,0.55
30,10,3500007900-3500008000,32,60,0.53
30,11,3500007900-3500008000,33,60,0.55
30,12,3500007900-3500008000,32,60,0.53
30,13,3500007900-3500008000,29,60,0.48
30,14,3500007900-3500008000,0,60,0.0
30,15,3500007900-3500008000,27,60,0.45
30,16,3500007900-3500008000,26,60,0.43
30,17,3500007900-3500008000,28,60,0.47
30,18,3500007900-3500008000,28,60,0.47
30,19,3500007900-3500008000,36,60,0.6
30,20,3500007900-3500008000,38,60,0.63
30,21,3500007900-3500008000,44,60,0.73
30,22,3500007900-3500008000,54,60,0.9
30,23,3500007900-3500008000,63,60,1.05
1,0,3510000200-3510000250,43,60,0.72
1,1,3510000200-3510000250,41,60,0.68
1,2,3510000200-3510000250,38,60,0.63
1,3,3510000200-3510000250,45,60,0.75
1,4,3510000200-3510000250,48,60,0.8
1,5,3510000200-3510000250,50,60,0.83
1,6,3510000200-3510000250,37,60,0.62
1,7,3510000200-3510000250,30,60,0.5
1,8,3510000200-3510000250,20,60,0.33
1,9,3510000200-3510000250,29,60,0.48
1,10,3510000200-3510000250,32,60,0.53
1,11,3510000200-3510000250,31,60,0.52
1,12,3510000200-3510000250,31,60,0.52
1,13,3510000200-3510000250,32,60,0.53
1,14,3510000200-3510000250,0,60,0.0
1,15,3510000200-3510000250,27,60,0.45
1,16,3510000200-3510000250,15,60,0.25
1,17,3510000200-3510000250,21,60,0.35
1,18,3510000200-3510000250,27,60,0.45
1,19,3510000200-3510000250,33,60,0.55
1,20,3510000200-3510000250,37,60,0.62
1,21,3510000200-3510000250,38,60,0.63
1,22,3510000200-3510000250,44,60,0.73
1,23,3510000200-3510000250,52,60,0.87
1,0,3510000250-3510000300,43,60,0.72
1,1,3510000250-3510000300,41,60,0.68
1,2,3510000250-3510000300,38,60,0.63
1,3,3510000250-3510000300,45,60,0.75
1,4,3510000250-3510000300,48,60,0.8
1,5,3510000250-3510000300,50,60,0.83
1,6,3510000250-3510000300,37,60,0.62
1,7,3510000250-3510000300,30,60,0.5
1,8,3510000250-3510000300,20,60,0.33
1,9,3510000250-3510000300,29,60,0.48
1,10,3510000250-3510000300,32,60,0.53
1,11,3510000250-3510000300,31,60,0.52
1,12,3510000250-3510000300,31,60,0.52
1,13,3510000250-3510000300,32,60,0.53
1,14,3510000250-3510000300,0,60,0.0
1,15,3510000250-3510000300,27,60,0.45
1,16,3510000250-3510000300,15,60,0.25
1,17,3510000250-3510000300,21,60,0.35
1,18,3510000250-3510000300,27,60,0.45
1,19,3510000250-3510000300,33,60,0.55
1,20,3510000250-3510000300,37,60,0.62
1,21,3510000250-3510000300,38,60,0.63
1,22,3510000250-3510000300,44,60,0.73
1,23,3510000250-3510000300,52,60,0.87
2,0,3510000200-3510000250,54,60,0.9
2,1,3510000200-3510000250,51,60,0.85
2,2,3510000200-3510000250,47,60,0.78
2,3,3510000200-3510000250,33,60,0.55
2,4,3510000200-3510000250,38,60,0.63
2,5,3510000200-3510000250,38,60,0.63
2,6,3510000200-3510000250,36,60,0.6
2,7,3510000200-3510000250,30,60,0.5
2,8,3510000200-3510000250,15,60,0.25
2,9,3510000200-3510000250,33,60,0.55
2,10,3510000200-3510000250,33,60,0.55
2,11,3510000200-3510000250,32,60,0.53
2,12,3510000200-3510000250,32,60,0.53
2,13,3510000200-3510000250,31,60,0.52
2,14,3510000200-3510000250,0,60,0.0
2,15,3510000200-3510000250,28,60,0.47
2,16,3510000200-3510000250,26,60,0.43
2,17,3510000200-3510000250,26,60,0.43
2,18,3510000200-3510000250,21,60,0.35
2,19,3510000200-3510000250,34,60,0.57
2,20,3510000200-3510000250,34,60,0.57
2,21,3510000200-3510000250,36,60,0.6
2,22,3510000200-3510000250,40,60,0.67
2,23,3510000200-3510000250,52,60,0.87
2,0,3510000250-3510000300,54,60,0.9
2,1,3510000250-3510000300,51,60,0.85
2,2,3510000250-3510000300,47,60,0.78
2,3,3510000250-3510000300,33,60,0.55
2,4,3510000250-3510000300,38,60,0.63
2,5,3510000250-3510000300,38,60,0.63
2,6,3510000250-3510000300,36,60,0.6
2,7,3510000250-3510000300,30,60,0.5
2,8,3510000250-3510000300,15,60,0.25
2,9,3510000250-3510000300,33,60,0.55
2,10,3510000250-3510000300,33,60,0.55
2,11,3510000250-3510000300,32,60,0.53
2,12,3510000250-3510000300,32,60,0.53
2,13,3510000250-3510000300,31,60,0.52
2,14,3510000250-3510000300,0,60,0.0
2,15,3510000250-3510000300,28,60,0.47
2,16,3510000250-3510000300,26,60,0.43
2,17,3510000250-3510000300,26,60,0.43
2,18,3510000250-3510000300,21,60,0.35
2,19,3510000250-3510000300,34,60,0.57
2,20,3510000250-3510000300,34,60,0.57
2,21,3510000250-3510000300,36,60,0.6
2,22,3510000250-3510000300,40,60,0.67
2,23,3510000250-3510000300,52,60,0.87
3,0,3510000200-3510000250,39,60,0.65
3,1,3510000200-3510000250,38,60,0.63
3,2,3510000200-3510000250,37,60,0.62
3,3,3510000200-3510000250,34,60,0.57
3,4,3510000200-3510000250,41,60,0.68
3,5,3510000200-3510000250,35,60,0.58
3,6,3510000200-3510000250,35,60,0.58
3,7,3510000200-3510000250,31,60,0.52
3,8,3510000200-3510000250,26,60,0.43
3,9,3510000200-3510000250,30,60,0.5
3,10,3510000200-3510000250,32,60,0.53
3,11,3510000200-3510000250,29,60,0.48
3,12,3510000200-3510000250,30,60,0.5
3,13,3510000200-3510000250,28,60,0.47
3,14,3510000200-3510000250,0,60,0.0
3,15,3510000200-3510000250,27,60,0.45
3,16,3510000200-3510000250,27,60,0.45
3,17,3510000200-3510000250,25,60,0.42
3,18,3510000200-3510000250,18,60,0.3
3,19,3510000200-3510000250,35,60,0.58
3,20,3510000200-3510000250,37,60,0.62
3,21,3510000200-3510000250,42,60,0.7
3,22,3510000200-3510000250,47,60,0.78
3,23,3510000200-3510000250,53,60,0.88
3,0,3510000250-3510000300,39,60,0.65
3,1,3510000250-3510000300,38,60,0.63
3,2,3510000250-3510000300,37,60,0.62
3,3,3510000250-3510000300,34,60,0.57
3,4,3510000250-3510000300,41,60,0.68
3,5,3510000250-3510000300,35,60,0.58
3,6,3510000250-3510000300,35,60,0.58
3,7,3510000250-3510000300,31,60,0.52
3,8,3510000250-3510000300,26,60,0.43
3,9,3510000250-3510000300,30,60,0.5
3,10,3510000250-3510000300,32,60,0.53
3,11,3510000250-3510000300,29,60,0.48
3,12,3510000250-3510000300,30,60,0.5
3,13,3510000250-3510000300,28,60,0.47
3,14,3510000250-3510000300,0,60,0.0
3,15,3510000250-3510000300,27,60,0.45
3,16,3510000250-3510000300,27,60,0.45
3,17,3510000250-3510000300,25,60,0.42
3,18,3510000250-3510000300,18,60,0.3
3,19,3510000250-3510000300,35,60,0.58
3,20,3510000250-3510000300,37,60,0.62
3,21,3510000250-3510000300,42,60,0.7
3,22,3510000250-3510000300,47,60,0.78
3,23,3510000250-3510000300,53,60,0.88
4,0,3510000200-3510000250,42,60,0.7
4,1,3510000200-3510000250,41,60,0.68
4,2,3510000200-3510000250,44,60,0.73
4,3,3510000200-3510000250,45,60,0.75
4,4,3510000200-3510000250,41,60,0.68
4,5,3510000200-3510000250,40,60,0.67
4,6,3510000200-3510000250,37,60,0.62
4,7,3510000200-3510000250,31,60,0.52
4,8,3510000200-3510000250,20,60,0.33
4,9,3510000200-3510000250,32,60,0.53
4,10,3510000200-3510000250,30,60,0.5
4,11,3510000200-3510000250,32,60,0.53
4,12,3510000200-3510000250,31,60,0.52
4,13,3510000200-3510000250,30,60,0.5
4,14,3510000200-3510000250,0,60,0.0
4,15,3510000200-3510000250,28,60,0.47
4,16,3510000200-3510000250,25,60,0.42
4,17,3510000200-3510000250,14,60,0.23
4,18,3510000200-3510000250,20,60,0.33
4,19,3510000200-3510000250,35,60,0.58
4,20,3510000200-3510000250,35,60,0.58
4,21,3510000200-3510000250,37,60,0.62
4,22,3510000200-3510000250,46,60,0.77
4,23,3510000200-3510000250,52,60,0.87
4,0,3510000250-3510000300,42,60,0.7
4,1,3510000250-3510000300,41,60,0.68
4,2,3510000250-3510000300,44,60,0.73
4,3,3510000250-3510000300,45,60,0.75
4,4,3510000250-3510000300,41,60,0.68
4,5,3510000250-3510000300,40,60,0.67
4,6,3510000250-3510000300,37,60,0.62
4,7,3510000250-3510000300,31,60,0.52
4,8,3510000250-3510000300,20,60,0.33
4,9,3510000250-3510000300,32,60,0.53
4,10,3510000250-3510000300,30,60,0.5
4,11,3510000250-3510000300,32,60,0.53
4,12,3510000250-3510000300,31,60,0.52
4,13,3510000250-3510000300,30,60,0.5
4,14,3510000250-3510000300,0,60,0.0
4,15,3510000250-3510000300,28,60,0.47
4,16,3510000250-3510000300,25,60,0.42
4,17,3510000250-3510000300,14,60,0.23
4,18,3510000250-3510000300,20,60,0.33
4,19,3510000250-3510000300,35,60,0.58
4,20,3510000250-3510000300,35,60,0.58
4,21,3510000250-3510000300,37,60,0.62
4,22,3510000250-3510000300,46,60,0.77
4,23,3510000250-3510000300,52,60,0.87
5,0,3510000200-3510000250,41,60,0.68
5,1,3510000200-3510000250,40,60,0.67
5,2,3510000200-3510000250,40,60,0.67
5,3,3510000200-3510000250,38,60,0.63
5,4,3510000200-3510000250,40,60,0.67
5,5,3510000200-3510000250,38,60,0.63
5,6,3510000200-3510000250,37,60,0.62
5,7,3510000200-3510000250,29,60,0.48
5,8,3510000200-3510000250,18,60,0.3
5,9,3510000200-3510000250,30,60,0.5
5,10,3510000200-3510000250,32,60,0.53
5,11,3510000200-3510000250,30,60,0.5
5,12,3510000200-3510000250,30,60,0.5
5,13,3510000200-3510000250,29,60,0.48
5,14,3510000200-3510000250,0,60,0.0
5,15,3510000200-3510000250,24,60,0.4
5,16,3510000200-3510000250,18,60,0.3
5,17,3510000200-3510000250,14,60,0.23
5,18,3510000200-3510000250,13,60,0.22
5,19,3510000200-3510000250,29,60,0.48
5,20,3510000200-3510000250,36,60,0.6
5,21,3510000200-3510000250,40,60,0.67
5,22,3510000200-3510000250,43,60,0.72
5,23,3510000200-3510000250,54,60,0.9
5,0,3510000250-3510000300,41,60,0.68
5,1,3510000250-3510000300,40,60,0.67
5,2,3510000250-3510000300,40,60,0.67
5,3,3510000250-3510000300,38,60,0.63
5,4,3510000250-3510000300,40,60,0.67
5,5,3510000250-3510000300,38,60,0.63
5,6,3510000250-3510000300,37,60,0.62
5,7,3510000250-3510000300,29,60,0.48
5,8,3510000250-3510000300,18,60,0.3
5,9,3510000250-3510000300,30,60,0.5
5,10,3510000250-3510000300,32,60,0.53
5,11,3510000250-3510000300,30,60,0.5
5,12,3510000250-3510000300,30,60,0.5
5,13,3510000250-3510000300,29,60,0.48
5,14,3510000250-3510000300,0,60,0.0
5,15,3510000250-3510000300,24,60,0.4
5,16,3510000250-3510000300,18,60,0.3
5,17,3510000250-3510000300,14,60,0.23
5,18,3510000250-3510000300,13,60,0.22
5,19,3510000250-3510000300,29,60,0.48
5,20,3510000250-3510000300,36,60,0.6
5,21,3510000250-3510000300,40,60,0.67
5,22,3510000250-3510000300,43,60,0.72
5,23,3510000250-3510000300,54,60,0.9
6,0,3510000200-3510000250,41,60,0.68
6,1,3510000200-3510000250,41,60,0.68
6,2,3510000200-3510000250,42,60,0.7
6,3,3510000200-3510000250,42,60,0.7
6,4,3510000200-3510000250,37,60,0.62
6,5,3510000200-3510000250,38,60,0.63
6,6,3510000200-3510000250,40,60,0.67
6,7,3510000200-3510000250,37,60,0.62
6,8,3510000200-3510000250,33,60,0.55
6,9,3510000200-3510000250,31,60,0.52
6,10,3510000200-3510000250,32,60,0.53
6,11,3510000200-3510000250,29,60,0.48
6,12,3510000200-3510000250,24,60,0.4
6,13,3510000200-3510000250,27,60,0.45
6,14,3510000200-3510000250,0,60,0.0
6,15,3510000200-3510000250,27,60,0.45
6,16,3510000200-3510000250,26,60,0.43
6,17,3510000200-3510000250,26,60,0.43
6,18,3510000200-3510000250,31,60,0.52
6,19,3510000200-3510000250,34,60,0.57
6,20,3510000200-3510000250,36,60,0.6
6,21,3510000200-3510000250,38,60,0.63
6,22,3510000200-3510000250,44,60,0.73
6,23,3510000200-3510000250,49,60,0.82
6,0,3510000250-3510000300,41,60,0.68
6,1,3510000250-3510000300,41,60,0.68
6,2,3510000250-3510000300,42,60,0.7
6,3,3510000250-3510000300,42,60,0.7
6,4,3510000250-3510000300,37,60,0.62
6,5,3510000250-3510000300,38,60,0.63
6,6,3510000250-3510000300,40,60,0.67
6,7,3510000250-3510000300,37,60,0.62
6,8,3510000250-3510000300,33,60,0.55
6,9,3510000250-3510000300,31,60,0.52
6,10,3510000250-3510000300,32,60,0.53
6,11,3510000250-3510000300,29,60,0.48
6,12,3510000250-3510000300,24,60,0.4
6,13,3510000250-3510000300,27,60,0.45
6,14,3510000250-3510000300,0,60,0.0
6,15,3510000250-3510000300,27,60,0.45
6,16,3510000250-3510000300,26,60,0.43
6,17,3510000250-3510000300,26,60,0.43
6,18,3510000250-3510000300,31,60,0.52
6,19,3510000250-3510000300,34,60,0.57
6,20,3510000250-3510000300,36,60,0.6
6,21,3510000250-3510000300,38,60,0.63
6,22,3510000250-3510000300,44,60,0.73
6,23,3510000250-3510000300,49,60,0.82
7,0,3510000200-3510000250,41,60,0.68
7,1,3510000200-3510000250,41,60,0.68
7,2,3510000200-3510000250,41,60,0.68
7,3,3510000200-3510000250,44,60,0.73
7,4,3510000200-3510000250,40,60,0.67
7,5,3510000200-3510000250,38,60,0.63
7,6,3510000200-3510000250,37,60,0.62
7,7,3510000200-3510000250,36,60,0.6
7,8,3510000200-3510000250,39,60,0.65
7,9,3510000200-3510000250,37,60,0.62
7,10,3510000200-3510000250,37,60,0.62
7,11,3510000200-3510000250,34,60,0.57
7,12,3510000200-3510000250,33,60,0.55
7,13,3510000200-3510000250,34,60,0.57
7,14,3510000200-3510000250,0,60,0.0
7,15,3510000200-3510000250,28,60,0.47
7,16,3510000200-3510000250,30,60,0.5
7,17,3510000200-3510000250,29,60,0.48
7,18,3510000200-3510000250,31,60,0.52
7,19,3510000200-3510000250,30,60,0.5
7,20,3510000200-3510000250,35,60,0.58
7,21,3510000200-3510000250,37,60,0.62
7,22,3510000200-3510000250,45,60,0.75
7,23,3510000200-3510000250,57,60,0.95
7,0,3510000250-3510000300,41,60,0.68
7,1,3510000250-3510000300,41,60,0.68
7,2,3510000250-3510000300,41,60,0.68
7,3,3510000250-3510000300,44,60,0.73
7,4,3510000250-3510000300,40,60,0.67
7,5,3510000250-3510000300,38,60,0.63
7,6,3510000250-3510000300,37,60,0.62
7,7,3510000250-3510000300,36,60,0.6
7,8,3510000250-3510000300,39,60,0.65
7,9,3510000250-3510000300,37,60,0.62
7,10,3510000250-3510000300,37,60,0.62
7,11,3510000250-3510000300,34,60,0.57
7,12,3510000250-3510000300,33,60,0.55
7,13,3510000250-3510000300,34,60,0.57
7,14,3510000250-3510000300,0,60,0.0
7,15,3510000250-3510000300,28,60,0.47
7,16,3510000250-3510000300,30,60,0.5
7,17,3510000250-3510000300,29,60,0.48
7,18,3510000250-3510000300,31,60,0.52
7,19,3510000250-3510000300,30,60,0.5
7,20,3510000250-3510000300,35,60,0.58
7,21,3510000250-3510000300,37,60,0.62
7,22,3510000250-3510000300,45,60,0.75
7,23,3510000250-3510000300,57,60,0.95
8,0,3510000200-3510000250,40,60,0.67
8,1,3510000200-3510000250,39,60,0.65
8,2,3510000200-3510000250,43,60,0.72
8,3,3510000200-3510000250,43,60,0.72
8,4,3510000200-3510000250,40,60,0.67
8,5,3510000200-3510000250,39,60,0.65
8,6,3510000200-3510000250,37,60,0.62
8,7,3510000200-3510000250,32,60,0.53
8,8,3510000200-3510000250,16,60,0.27
8,9,3510000200-3510000250,32,60,0.53
8,10,3510000200-3510000250,32,60,0.53
8,11,3510000200-3510000250,31,60,0.52
8,12,3510000200-3510000250,30,60,0.5
8,13,3510000200-3510000250,28,60,0.47
8,14,3510000200-3510000250,0,60,0.0
8,15,3510000200-3510000250,28,60,0.47
8,16,3510000200-3510000250,22,60,0.37
8,17,3510000200-3510000250,18,60,0.3
8,18,3510000200-3510000250,20,60,0.33
8,19,3510000200-3510000250,36,60,0.6
8,20,3510000200-3510000250,39,60,0.65
8,21,3510000200-3510000250,39,60,0.65
8,22,3510000200-3510000250,47,60,0.78
8,23,3510000200-3510000250,54,60,0.9
8,0,3510000250-3510000300,40,60,0.67
8,1,3510000250-3510000300,39,60,0.65
8,2,3510000250-3510000300,43,60,0.72
8,3,3510000250-3510000300,43,60,0.72
8,4,3510000250-3510000300,40,60,0.67
8,5,3510000250-3510000300,39,60,0.65
8,6,3510000250-3510000300,37,60,0.62
8,7,3510000250-3510000300,32,60,0.53
8,8,3510000250-3510000300,16,60,0.27
8,9,3510000250-3510000300,32,60,0.53
8,10,3510000250-3510000300,32,60,0.53
8,11,3510000250-3510000300,31,60,0.52
8,12,3510000250-3510000300,30,60,0.5
8,13,3510000250-3510000300,28,60,0.47
8,14,3510000250-3510000300,0,60,0.0
8,15,3510000250-3510000300,28,60,0.47
8,16,3510000250-3510000300,22,60,0.37
8,17,3510000250-3510000300,18,60,0.3
8,18,3510000250-3510000300,20,60,0.33
8,19,3510000250-3510000300,36,60,0.6
8,20,3510000250-3510000300,39,60,0.65
8,21,3510000250-3510000300,39,60,0.65
8,22,3510000250-3510000300,47,60,0.78
8,23,3510000250-3510000300,54,60,0.9
9,0,3510000200-3510000250,41,60,0.68
9,1,3510000200-3510000250,41,60,0.68
9,2,3510000200-3510000250,44,60,0.73
9,3,3510000200-3510000250,42,60,0.7
9,4,3510000200-3510000250,40,60,0.67
9,5,3510000200-3510000250,39,60,0.65
9,6,3510000200-3510000250,37,60,0.62
9,7,3510000200-3510000250,29,60,0.48
9,8,3510000200-3510000250,17,60,0.28
9,9,3510000200-3510000250,28,60,0.47
9,10,3510000200-3510000250,32,60,0.53
9,11,3510000200-3510000250,30,60,0.5
9,12,3510000200-3510000250,30,60,0.5
9,13,3510000200-3510000250,31,60,0.52
9,14,3510000200-3510000250,0,60,0.0
9,15,3510000200-3510000250,26,60,0.43
9,16,3510000200-3510000250,27,60,0.45
9,17,3510000200-3510000250,19,60,0.32
9,18,3510000200-3510000250,20,60,0.33
9,19,3510000200-3510000250,36,60,0.6
9,20,3510000200-3510000250,38,60,0.63
9,21,3510000200-3510000250,40,60,0.67
9,22,3510000200-3510000250,49,60,0.82
9,23,3510000200-3510000250,54,60,0.9
9,0,3510000250-3510000300,41,60,0.68
9,1,3510000250-3510000300,41,60,0.68
9,2,3510000250-3510000300,44,60,0.73
9,3,3510000250-3510000300,42,60,0.7
9,4,3510000250-3510000300,40,60,0.67
9,5,3510000250-3510000300,39,60,0.65
9,6,3510000250-3510000300,37,60,0.62
9,7,3510000250-3510000300,29,60,0.48
9,8,3510000250-3510000300,17,60,0.28
9,9,3510000250-3510000300,28,60,0.47
9,10,3510000250-3510000300,32,60,0.53
9,11,3510000250-3510000300,30,60,0.5
9,12,3510000250-3510000300,30,60,0.5
9,13,3510000250-3510000300,31,60,0.52
9,14,3510000250-3510000300,0,60,0.0
9,15,3510000250-3510000300,26,60,0.43
9,16,3510000250-3510000300,27,60,0.45
9,17,3510000250-3510000300,19,60,0.32
9,18,3510000250-3510000300,20,60,0.33
9,19,3510000250-3510000300,36,60,0.6
9,20,3510000250-3510000300,38,60,0.63
9,21,3510000250-3510000300,40,60,0.67
9,22,3510000250-3510000300,49,60,0.82
9,23,3510000250-3510000300,54,60,0.9
10,0,3510000200-3510000250,40,60,0.67
10,1,3510000200-3510000250,39,60,0.65
10,2,3510000200-3510000250,38,60,0.63
10,3,3510000200-3510000250,36,60,0.6
10,4,3510000200-3510000250,38,60,0.63
10,5,3510000200-3510000250,39,60,0.65
10,6,3510000200-3510000250,37,60,0.62
10,7,3510000200-3510000250,31,60,0.52
10,8,3510000200-3510000250,31,60,0.52
10,9,3510000200-3510000250,34,60,0.57
10,10,3510000200-3510000250,35,60,0.58
10,11,3510000200-3510000250,32,60,0.53
10,12,3510000200-3510000250,31,60,0.52
10,13,3510000200-3510000250,28,60,0.47
10,14,3510000200-3510000250,0,60,0.0
10,15,3510000200-3510000250,29,60,0.48
10,16,3510000200-3510000250,31,60,0.52
10,17,3510000200-3510000250,33,60,0.55
10,18,3510000200-3510000250,34,60,0.57
10,19,3510000200-3510000250,38,60,0.63
10,20,3510000200-3510000250,40,60,0.67
10,21,3510000200-3510000250,44,60,0.73
10,22,3510000200-3510000250,50,60,0.83
10,23,3510000200-3510000250,53,60,0.88
10,0,3510000250-3510000300,40,60,0.67
10,1,3510000250-3510000300,39,60,0.65
10,2,3510000250-3510000300,38,60,0.63
10,3,3510000250-3510000300,36,60,0.6
10,4,3510000250-3510000300,38,60,0.63
